RF_Recall,RF_Precision,NB_Recall,NB_Precision
0.9565463896650873,0.3583756268159646,1.0,0.0013262708457437921
0.9565463896650873,0.3583783455726164,1.0,0.0013262708813610601
0.9565463896650873,0.3583810643705193,1.0,0.0013262709169783301
0.9565463896650873,0.35838650209008216,1.0,0.001326270952595602
0.9565463896650873,0.3584000971109493,1.0,0.001326270988212876
0.9565463896650873,0.3584408883628114,1.0,0.0013262710238301518
0.9565463896650873,0.3584436081097487,1.0,0.0013262710594474296
0.9565463896650873,0.35852249872877817,1.0,0.001326271095064709
0.9565463896650873,0.35855243184164187,1.0,0.0013262711306819906
0.9565463896650873,0.358555153281569,1.0,0.001326271166299274
0.9565463896650873,0.35855787476280837,1.0,0.0013262712019165594
0.9565463896650873,0.3585605962853608,1.0,0.0013262712375338467
0.9565463896650873,0.3585633178492273,1.0,0.0013262712731511358
0.9565463896650873,0.35856603945440885,1.0,0.0013262713087684268
0.9565463896650873,0.35857964810007437,1.0,0.0013262713443857198
0.9565463896650873,0.35858236995316567,1.0,0.0013262713800030147
0.9565463896650873,0.3585850918475786,1.0,0.0013262714156203116
0.9565463896650873,0.35861231306460184,1.0,0.0013262714512376104
0.9565463896650873,0.35861503541361434,1.0,0.001326271486854911
0.9565463896650873,0.35861775780395966,1.0,0.0013262715224722135
0.9565463896650873,0.35862048023563886,1.0,0.001326271558089518
0.9565463896650873,0.35862320270865283,1.0,0.0013262715937068243
0.9565463896650873,0.35862592522300246,1.0,0.0013262716293241327
0.9564653950512291,0.3597727238106844,1.0,0.0013262716649414428
0.9564653950512291,0.3597809446192047,1.0,0.001326271700558755
0.9564653950512291,0.3597864253669386,1.0,0.001326271736176069
0.9564653950512291,0.3597891658034245,1.0,0.001326271771793385
0.9564653950512291,0.3597946468016392,1.0,0.001326271807410703
0.9564653950512291,0.35979738736336975,1.0,0.0013262718430280226
0.9564653950512291,0.3598001279668505,1.0,0.0013262718786453444
0.9564653950512291,0.35980560929906613,1.0,0.001326271914262668
0.9564653950512291,0.359808350027803,1.0,0.0013262719498799934
0.9564653950512291,0.3598110907982937,1.0,0.0013262719854973209
0.9564653950512291,0.35985494880546076,1.0,0.0013262720211146503
0.9564653950512291,0.3598576902859145,1.0,0.0013262720567319814
0.9564653950512291,0.35986591497790643,1.0,0.0013262720923493147
0.9564653950512291,0.3599180134256825,1.0,0.0013262721279666497
0.9564653950512291,0.3599207558671137,1.0,0.0013262721635839867
0.9564653950512291,0.3599481825802027,1.0,0.0013262721992013257
0.9564653950512291,0.35995641140923745,1.0,0.0013262722348186663
0.9564653950512291,0.35997012696041825,1.0,0.0013262722704360092
0.9564653950512291,0.35997287019608143,1.0,0.0013262723060533538
0.9564653950512291,0.3599811001539423,1.0,0.0013262723416707003
0.9564653950512291,0.35998658700158515,1.0,0.0013262723772880488
0.9564653950512291,0.35998933048813014,1.0,0.0013262724129053992
0.9564653950512291,0.35999207401649214,1.0,0.0013262724485227516
0.9564653950512291,0.3600085360648741,1.0,0.0013262724841401057
0.9564653950512291,0.3600112798859817,1.0,0.0013262725197574618
0.9564653950512291,0.36001676765367174,1.0,0.0013262725553748198
0.9564653950512291,0.3602419102674588,1.0,0.0013262725909921798
0.9564653950512291,0.36030511060259346,1.0,0.0013262726266095417
0.9564653950512291,0.36030785894629247,1.0,0.0013262726622269053
0.9564653950512291,0.3603106073319196,1.0,0.0013262726978442712
0.9564653950512291,0.3603133557594758,1.0,0.0013262727334616387
0.9564653950512291,0.360316104228962,1.0,0.0013262727690790082
0.9564653950512291,0.3603188527403791,1.0,0.0013262728046963797
0.9564653950512291,0.3603325959264627,1.0,0.001326272840313753
0.9564653950512291,0.36033534468948575,1.0,0.0013262728759311283
0.9564653950512291,0.36033809349444645,1.0,0.0013262729115485054
0.9564653950512291,0.36034084234134584,1.0,0.0013262729471658844
0.9564653950512291,0.36035458720495567,1.0,0.0013262729827832654
0.9564653950512291,0.36035733630350697,1.0,0.0013262730184006484
0.9564653950512291,0.36036008544400366,1.0,0.001326273054018033
0.9564653950512291,0.36042332725455334,1.0,0.00132627308963542
0.9564653950512291,0.3604260774020266,1.0,0.0013262731252528086
0.9564451463977646,0.36054774862795685,1.0,0.001326273160870199
0.9564451463977646,0.36055050073277967,1.0,0.0013262731964875916
0.9564451463977646,0.3605532528796171,1.0,0.001326273232104986
0.9564451463977646,0.3606055516535866,1.0,0.0013262732677223822
0.9564451463977646,0.3606248234476756,1.0,0.0013262733033397804
